पृष्ठतः राजा षट्सप्तमासानन्तरम् एकाकी एव मृगयार्थं वनं गतः।	ஆறு அல்லது ஏழு மாதங்களுக்குப் பிறகு, அரசன் தனியே வேட்டையாட [நகரின்] பின்புறமுள்ள காட்டிற்குச் சென்றான்.
तत्र हरिणम् एकं सः अनुधावन् मार्गभ्रष्टः अभवत्।	அங்கு, அவர், ஒரு மானைப் பின்தொடர்ந்து, பாதையில் இருந்து தொலைந்து போனார்.
उपरितः ग्रीष्मसूर्यातपतप्तः पिपासाव्याकुलः च तु सः आसीत् एव, सहसा भयानकाकृतयः केचन वनवासिनः उपस्थिताः, तं च बलात् निगृह्य एकस्मिन् देवीमन्दिरे नीतवन्तः।	அவர் ஏற்கனவே தாகத்தால் பாதிக்கப்பட்டிருந்தார், மேலே இருந்து கோடை வெயிலால் வாட்டப்பட்டார், திடீரென்று சில வனவாசிகள் பயங்கர தோற்றத்துடன் வந்து, அவரை வலுக்கட்டாயமாகப் பிடித்து, ஒரு குறிப்பிட்ட தேவி கோவிலுக்கு அழைத்துச் சென்றனர்.
तत्र ते तस्य देव्यै बलिं दातुम् उद्यताः एव आसन् यत् तेषु एकजनस्य दृष्टिः राज्ञः छिन्नाङ्गुलिहस्ते न्यपतत्।	பின்னர், அவர்கள் அந்த ராணிக்கு பலி கொடுக்கத் தயாராகிக்கொண்டிருந்தபோது,   அவர்களில் ஒருவர் துண்டிக்கப்பட்ட விரலுடன் ராஜாவின் கையைக் கவனித்தார்.
बलिदाने छिन्नाङ्गव्यक्तेः निषेधत्वात् ते राजानं मुक्तवन्तः।	கைகால்களை துண்டித்து பலி செலுத்துவது தடைசெய்யப்பட்டதால், அவர்கள் ராஜாவை விடுவித்தனர்.
"राजा यथा तथा स्वप्रासादे न्यवर्तत, अङ्गरक्षकं च आहूय कथितवान् - ""त्वं यद् उक्तवान् आसीः, तद् अहम् अपि सत्यम् अनुभूतवान् अस्मि। अङ्गुलिच्छेदनम् एव अद्य मे प्राणरक्षाम् अकरोत्"""	"அரசன் பழையபடி அரண்மனைக்குத் திரும்பினான், மெய்க்காப்பாளரைக் கூப்பிட்டு, அவன் சொன்னான்: ""நீ சொன்னது உண்மைதான், நானும் அதை அனுபவித்தேன். விரல் வெட்டப்பட்டதே இன்று என் உயிரைக் காப்பாற்றியது."""
इति कथयित्वा आत्मना सह घटितां सर्वां घटनां विस्तरेण अश्रावयत्।	இதைச் சொல்லிவிட்டு, தனக்கு நடந்த முழுச் சம்பவத்தையும் விவரமாகச் சொன்னார்.
"अङ्गरक्षकः सविनयं न्यवेदयत् - "" अन्नदातः! भवान् मां यद् आदिशत् - तद् अपि भगवान् अच्छम् एव कृतवान्। यदि अहं मृगयायां भवता सह अस्थास्यं तर्हि वनवालिनः देव्यै मम बलिम् अवश्यम् अदास्यन् - यतो हि मम किमपि अङ्गं छिन्नं न अस्ति"""	"மெய்க்காப்பாளர் பணிவாகச் சமர்ப்பித்தார்: ""ஓ உணவு தருபவனே! நீ எனக்குக் கட்டளையிட்டதை அருளாளர் நன்றாகச் செய்திருக்கிறார். நான் உன்னுடன் வேட்டையில் தங்கியிருந்தால், வனவாசிகள் நிச்சயமாக என்னை தெய்வத்திற்குப் பலியிட்டிருப்பார்கள், ஏனென்றால் என் உறுப்புகள் எதுவும் வெட்டப்படவில்லை."""
इति।	இவ்வாறு.
वेदनार्तः राजा अङ्गरक्षकं किम् आदिशत्?	வலியால் துடித்த அரசன் மெய்க்காப்பாளருக்கு என்ன கட்டளையிட்டான்?
राजानं वनवासिनः कुत्र नीतवन्तः?	வனவாசிகளின் ராஜாவை எங்கே அழைத்துச் சென்றார்கள்?
वनवासिनः राजानं किं मुक्तवन्तः?	வனவாசிகள் அரசனை விடுவித்தார்களா?
राजा अङ्गरक्षकम् आहूय किं कथितवान्?	ராஜா, மெய்க்காப்பாளரை வரவழைத்து, அவர் என்ன சொன்னார்?
अङ्गरक्षकः राजानं सविनयं किं न्यवेदयत्?	மெய்க்காப்பாளர் மரியாதையுடன் ராஜாவிடம் என்ன அறிக்கை செய்தார்?
पिता अपि पुत्रस्य पुत्रः	அவரது மகனின் தந்தை
मातृवत् परदारेषु, वर्तमाने न कः पिता । सपत्नीकस्य सूनोः किं, स्वस्यैव जायते सुतः? ॥	ஒருவன் தன் தாயைப் போல் பிறருடைய மனைவிகளிடம் நடந்து கொள்ளும்போது,   [குழந்தையின்] தந்தை யார்? உடன் மனைவியுடன் இருக்கும் மகனுக்கு என்ன [பலன்]? ஒரு மகன் தனக்கு மட்டும் சொந்தமா?
तात! मम विवाहं तु भवान् करोति। किन्तु इदम् अवश्यं स्मरणीयं यत् तदा अहं भवतः पिता भविष्यामि, भवान् च मम पुत्रः।	அப்பா! நீங்கள் என் திருமணத்தை ஏற்பாடு செய்வீர்கள். ஆனால் இதை நினைவில் கொள்ள வேண்டும்: பிறகு நான் உங்களுக்கு தந்தையாக இருப்பேன், நீங்கள் எனக்கு மகனாக இருப்பீர்கள்.
पुत्रः स्वपितरम् अकथयत्।	மகன் தந்தையிடம் பேசினான்.
कथम् एतद् वत्स!	இது எப்படி, குழந்தை!
पिता अपृच्छत्।	தந்தை கேட்டார்.
