अस्माकम् अपि अग्निः न लगेत्'	நெருப்பு நம்மையும் தொடாது.
- इदं विचार्य प्रतिवेशिनः अग्निं प्रशमयितुम् उपस्थिताः।	இதைப் பார்த்த அக்கம் பக்கத்தினர் வந்து தீயை அணைத்தனர்.
"वृद्धा धृताङ्गुलीयकहस्तेन वारं वारं दर्शयति स्म -""अत्र अग्निशमनं करोतु, अत्र अग्निशमनं करोतु।"""	"மூதாட்டி, கையில் வைத்திருந்த மோதிரத்தை, ""இங்கே தீயை அணையுங்கள், இங்கே தீயை அணையுங்கள்"" என்று திரும்பத் திரும்பக் காட்டினாள்."
तदा कश्चित् युवकः वृद्धाम् अङ्गुलीयकविषये पृष्टवान्, तत्सम्बन्धे च कांश्चित्‌ प्रशंसाशब्दान् अपि कथितवान्।	அப்போது ஒரு இளைஞர் ஒரு வயதான பெண்ணிடம் விரல் மோதிரம் பற்றிக் கேட்டார், மேலும் அது தொடர்பாக சில பாராட்டு வார்த்தைகளையும் கூறினார்.
"वृद्धा स्वं शिरः स्फोटयन्ती अवोचत् - ""अरे मूर्ख! पूर्वम् एव किं न अङ्गुलीयकं प्रशंसितवान्? अहं स्वहस्तेन किं स्वं गृहम् अग्निना अयोजयिष्यम् ?"""	"மூதாட்டி, தன் தலையைத் தானே அடித்துக் கொண்டாள்: ""ஏய் முட்டாளே! நீ ஏன் மோதிரத்தை முன்னமே புகழ்ந்து பேசவில்லை? என் சொந்த வீட்டை என் கையால் தீயிட்டுக் கொளுத்தியிருப்பேனா?"""
इति कथयित्वा उच्चैः उच्चैः रोदितुं प्रवृत्ता इति।	இதைச் சொல்லிவிட்டு, அவள் சத்தமாக, சத்தமாக அழ ஆரம்பித்தாள்.
प्रतिवेशिन्यः सम्बन्धिन्यः महिलाः च कस्य कस्य प्रशंसां कृतवत्यः?	அண்டை வீட்டாரும், உறவினர்களும், பெண்களும் யாரைப் புகழ்ந்தார்கள்?
वृद्धा प्रशंसां प्राप्तुं किं कृतवती ?	பாராட்டைப் பெற மூதாட்டி என்ன செய்தார்?
प्रतिवेशिनः किं विचार्य वृद्धायाः गृहे उपस्थिताः?	அக்கம்பக்கத்தினர் ஏன் மூதாட்டியின் வீட்டிற்கு வந்து விவாதிக்கிறார்கள்?
वृद्धा तान् किं कुर्वती किं कर्तुं कथयति स्म ?	கிழவி அவர்களை என்ன செய்து கொண்டிருந்தாள், என்ன செய்யச் சொன்னாள்?
युवकः वृद्धां किं पृष्टवान्, वृद्धा च तं किम् अवोचत् ?	அந்த இளைஞன் வயதான பெண்ணிடம் என்ன கேட்டான், அந்த மூதாட்டி அவனிடம் என்ன சொன்னாள்?
भिक्षुः भिक्षुं न भिक्षते	ஒரு துறவி ஒரு துறவியிடம் பிச்சை எடுப்பதில்லை.
यः स्वयं भिक्षतेऽन्यस्माद्, भिक्षवे दास्यते स किम् ?। ज्ञात्वैतद् भिक्षुरेकोऽन्यं, भिक्षुं नैव हि भिक्षते॥	பிறரிடம் பிச்சை எடுப்பவன், ஒரு *பிக்கு* (துறவி)க்கு என்ன கொடுப்பான்? இதை அறிந்த ஒரு *பிக்ஷு* (துறவி) மற்றொரு *பிக்ஷு* (துறவி)யிடம் பிச்சை எடுப்பதில்லை.
एकः राजा देवदर्शनार्थं निःसृतः।	ஒரு குறிப்பிட்ட அரசன் கடவுளைப் பார்க்கப் புறப்பட்டான்.
मार्गे एकः भिक्षुकः चलन् आसीत्।	வழியில் ஒரு *பிக்ஷு* நடந்து சென்று கொண்டிருந்தார்.
राजपुरुषाः तं ततः अपसर्तुम् आदिशन्।	அரசரின் ஆட்கள் அவரை அந்த இடத்தை விட்டு வெளியேறும்படி கட்டளையிட்டனர்.
"भिक्षुकः कथितवान्- ""अहं किम् अपसरेयम्? अयं तु सार्वजनिकः मार्गः। युष्माकं राजा अपि आगच्छतु गच्छतु च"""	நான் ஏன் நகர வேண்டும்? இது பொதுப் பாதை. உங்கள் அரசரும் வந்து போகட்டும் என்றார் அந்தத் துரோகி.
।	[திபெத்தியர் காணவில்லை. கீழே உள்ள குறிப்பைப் பார்க்கவும்.]
"राजपुरुषाः अवदन्- ""अस्माकं राजा महान् शक्तिशाली अस्ति। अप्रसन्नः सः त्वां देशात् निर्वासयिष्यति।"""	"மன்னனின் ஆட்கள், ""எங்கள் அரசர் பெரியவர், வலிமை மிக்கவர். அதிருப்தி அடைந்து, அவர் உங்களை நாட்டை விட்டுத் துரத்திவிடுவார்"" என்றார்கள்."
"भिक्षुकः कथितवान्- ""पूर्वं सः अत्रत्यान् मक्षिकादंशकादीन् तु निःसारयतु। पश्चात् मां निर्वासयितुं विचारयतु।"""	"துறவி கூறினார்: ""முதலில் அவர் இங்குள்ள ஈக்கள், கொசுக்கள் மற்றும் பிற கடிக்கும் பூச்சிகளை விரட்டட்டும். பிறகு, என்னை வெளியேற்றுவது பற்றி அவர் பரிசீலிக்கட்டும்."""
"राजपुरुषाः अवोचन्- ""इदं तु असम्भवम्।"""	"ராஜாவின் ஆட்கள் சொன்னார்கள்: ""ஆனால் இது சாத்தியமற்றது!"""
"भिक्षुकः उक्तवान्- ""तर्हि कीदृशः सः महाशक्तिशाली राजा?"""	"குற்றவாளி கூறினார்: ""அப்படியானால், அவர் என்ன வகையான மிகவும் சக்திவாய்ந்த ராஜா?"""
एवं कथयति एव तस्मिन् राजा अपि तत्र आगतः।	இப்படிச் சொல்லிக் கொண்டிருக்கும்போதே அரசனும் அங்கு வந்தான்.
भिक्षुकः स्वेच्छया अपसृत्य राज्ञे मार्गं दत्तवान्।	துறவி தானாக முன்வந்து ஒதுங்கி ராஜாவுக்கு வழிவிட்டார்.
राजा तं दृष्टवान्, देवालयं च प्राप्तः।	அரசன் அவனைக் கண்டு கோயிலை அடைந்தான்.
तत्र देवमूर्तिं प्रणम्य सः उच्चैः उच्चैः स्तुतवान्, ततः अतुलितां सम्पत्तिं सुखसमृद्धिं च अयाचत।	அங்கு, தெய்வத்தின் உருவத்தை வணங்கி, அவர் சத்தமாக மீண்டும் மீண்டும் புகழ்ந்து, பின்னர் ஒப்பற்ற செல்வம், மகிழ்ச்சி மற்றும் செழிப்பு ஆகியவற்றைக் கோரினார்.
"ततः देवालयात् बहिर् आगच्छन् राजा तम् एव भिक्षुकं दृष्टवान् पृष्टवान् च- ""अरे! त्वम् अत्र अपि आयातः? ब्रूहि किम् इच्छसि?"""	"பிறகு, ராஜா கோவிலை விட்டு வெளியே வரும்போது,   அந்த பிச்சைக்காரனைப் பார்த்து, ""ஏய்! நீயும் இங்கே வந்திருக்கிறாயா? சொல்லு, உனக்கு என்ன வேண்டும்?"""
राजपुरुषाः भिक्षुकं किं कर्तुम् आदिशन् ?	ராஜாவின் ஆட்கள் பிச்சைக்காரனுக்கு என்ன கட்டளையிட்டார்கள்?
भिक्षुकस्य तदा किम् उत्तरम् आसीत् ?	அப்போது *பிக்ஷு* என்ன பதில் சொன்னார்?
राजा भिक्षुकं किं कर्तुं पृष्टवान् ?	அரசன் பிச்சைக்காரனை என்ன செய்யச் சொன்னான்?
भिक्षुकः राजानं किम् उदतरत् ?	மன்னனிடம் மந்திரவாதி என்ன சொன்னான்?
एकः भिक्षुकः अन्यं भिक्षुकं किं मत्वा न याचते ?	என்ன நினைத்துக்கொண்டு, ஒரு *பிக்ஷு* இன்னொரு *பிக்ஷுவிடம்* கேட்கவில்லையா?
कृपणस्य अग्रे भगवान् अपि पराजितः	இறைவன் கூட ஒரு கஞ்சன் முன் தோற்கடிக்கப்படுகிறான்.
कृपणो म्रियतां नाम, दानं किञ्चित् करोति न । सर्वेश्वरोऽपि तस्याग्रे, मन्यते स्वं पराजितम् ॥	கஞ்சன் இறக்கட்டும், ஆனால் அவன் தர்மத்தில் எதையும் கொடுப்பதில்லை. எல்லாவற்றின் ஆண்டவனும் கூட அவன் முன் தோற்கடிக்கப்பட்டதாக உணர்கிறான்.
एकः महान् कृपणः आसीत्।	ஒரு பெரிய கஞ்சன் இருந்தான்.
पत्न्याः आग्रहेण सः गङ्गास्नानार्थं गतः।	மனைவியின் வற்புறுத்தலால், கங்கையில் நீராடச் சென்றார்.
"स्नानं कृत्वा गङ्गातः सः बहिरागतः एव यत् भगवान् गङ्गागुरुः भूत्वा तस्य सम्मुखे उपस्थितः कथितवान् च- ""भाग्यवान्! दानपुण्यं कुरु।"""	"கங்கையில் நீராடி, வெளியே வந்தவுடன், ஆசிர்வதிக்கப்பட்டவர், கங்காவின் ஆசிரியராகி, அவர் முன் நின்று கூறினார்: ""அதிர்ஷ்டசாலி! தானத்தையும் புண்ணியத்தையும் செய்."""
कृपणः तं भर्त्सयन् इव ततः अपसर्तुम् अब्रवीत्।	"கஞ்சன், அவனைத் திட்டுவது போல், அவனைப் போகச் சொன்னான்."""
परन्तु गङ्गागुरुः नैव अपसृतः।	ஆனால் கங்ககுரு பின்வாங்கவில்லை.
पञ्चपणानाम्‌ एव दानं कर्तुं तं बाध्यम् अकुरुत।	ஐந்து *பணங்கள்* கூட பரிசாக தரும்படி வற்புறுத்தினார்.
तदा कृपणः स्वगृहस्य सङ्‌केतं दत्त्वा तत्र निश्चितदिवसे तम् उपस्थातुम् अकथयत्।	பின்னர் கஞ்சன், தனது சொந்த வீட்டின் சமிக்ஞையைக் கொடுத்து, ஒரு குறிப்பிட்ட நாளில் அங்கு வரச் சொன்னான்.
गङ्गागुरुः तथा एव कृतवान्।	கங்ககுரு அதைத்தான் செய்தார்.
कृपणः पुत्रमुखेन तं पश्चात् आगन्तुम् आदिशत्।	கஞ்சன் [தன்] மகனின் முகத்தின் மூலம் அவனை பின்னர் வருமாறு கட்டளையிட்டான்.
गङ्गागुरुः आगमनं नैव त्यक्तवान्।	கங்ககுரு வருவதை விடவில்லை.
"कृपणः पुनः पुत्रमुखेन एव तं सन्दिष्टवान्- ""अधुना पितुः स्वास्थ्यम् समीचीनं नास्ति, न जाने अग्रिमे दिने सः सूर्योदयं द्रक्ष्यति अपि न वा।"""	"கஞ்சன், தன் மகன் மூலம் அவனுக்குச் செய்தி அனுப்பினான்: ""இப்போது,   தந்தையின் உடல்நிலை சரியில்லை; அவர் நாளை சூரிய உதயத்தைப் பார்ப்பாரா இல்லையா என்று எனக்குத் தெரியவில்லை."""
"गङ्गागुरुः ""तर्हि अहम् अत्र एव तिष्ठामि, तस्मै स्वस्कन्धं दत्त्वा एव गमिष्यामि"""	"கங்ககுரு, ""அப்படியானால் நான் இங்கேயே இருப்பேன். அவனிடம் தோள் கொடுத்துவிட்டுத்தான் செல்வேன்"" என்றார்."
इति उक्त्वा तत्र एव संस्थितः।	இவ்வாறு பேசிவிட்டு அங்கேயே இருந்தார்.
कृपणस्य सङ्‌केतेन गृहे रोदनं विलपनं प्रारब्धम्।	கஞ்சனின் குறிப்பில், வீட்டில் அழுகையும் புலம்பலும் தொடங்கியது.
बाह्याः सम्बन्धिनः च शवयात्रायां सम्मेलितुम् आगच्छन्।	மேலும் வெளியூர் உறவினர்கள் இறுதி ஊர்வலத்தில் கூடி வந்தனர்.
कृपणस्य शवम् आदाय सर्वे श्मशानं प्राप्ताः।	கஞ்சனின் சடலத்தை எடுத்துக்கொண்டு, அனைவரும் தகன மைதானத்தை அடைந்தனர்.
शवः चितायाम् उपस्थापितः।	சடலம் பைரவரின் மீது வைக்கப்பட்டது.
"कृपणः पुत्रं सङ्‌केतेन आहूतवान् पृष्टवान् च- ""सः गङ्गागुरुः गतः न वा ?"""	"கஞ்சன், தன் மகனை சைகையுடன் அழைத்து, ""அந்த கங்ககுரு போய்விட்டாரா இல்லையா?"""
नहि स तु अत्र एव तिष्ठति, भवते सः स्वीयं स्कन्धम् अपि दत्तवान्	உண்மையில், அவர் இங்கே தங்குவதில்லை; அவர் தனது சொந்த தோளை உங்களுக்குக் கொடுத்தார்.
पुत्रः उत्तरम् अददात्।	மகன் பதில் சொன்னான்.
तर्हि विलम्बसे किम् ? अग्निं देहि	பிறகு ஏன் தாமதிக்கிறீர்கள்? நெருப்பைக் கொடுங்கள்.
