आत्मवत् सर्वत्र व्यवहारशीलः अयम् एव नामदेवः अग्रे चलित्वा एकः महान् प्रसिद्धः भगवद्भक्तः समजायत इति।	இந்த நாமதேவரே, எல்லோரிடமும் தன்னைப் போலவே நடந்துகொண்டு, முன்னோக்கிச் சென்று, இறைவனின் சிறந்த மற்றும் புகழ்பெற்ற பக்தரானார்.
माता नामदेवं किं पृष्टवती?	அன்னை நாமதேவரிடம் என்ன கேட்டாள்?
नामदेवः मात्रे किम् उत्तरं दत्तवान्?	அன்னைக்கு நாமதேவர் என்ன பதில் சொன்னார்?
माता दुःखिता किम् अभवत्?	அம்மா ஏன் கஷ்டப்பட்டாள்?
नामदेवः कः अजायत?	யார் இந்த நாமதேவர்?
कीदृशः जनः कं नैव पीडयति?	எந்த மாதிரியான மனிதர் யாருக்கு துன்பம் தருவதில்லை?
सत्सङ्गेन कल्याणम्	நல்ல சகவாசத்தால் நல்வாழ்வு உண்டாகும்.
सत्सङ्गो न परित्याज्यः, कर्तव्योऽसौ निरन्तरम्। ततो भवति कल्याणम्, ऐहिकं पारलौकिकम्॥	நல்ல நிறுவனத்தை கைவிடக்கூடாது; அதை தொடர்ந்து பயிரிட வேண்டும். அதிலிருந்து இம்மையிலும் மறுமையிலும் நல்வாழ்வு கிடைக்கிறது (*ஐஹிகம் பரலௌகிகம்*).
तीर्थयात्राप्रसङ्गे एका साधुमण्डली आगत्य ग्रामात् बहिर्विश्रामं कल्पितवती।	ஒரு புனித யாத்திரையின் போது,   ஒரு குழு துறவிகள் வந்து கிராமத்திற்கு வெளியே ஓய்வெடுக்க ஏற்பாடு செய்தனர்.
ततः सत्सङ्गलाभाय अपक्वां भोजनसामग्रीम् आदाय ग्रामीणाः स्त्रियः पुरुषाः उपस्थातुं प्रवृत्ताः।	பின்னர், உண்மையான தர்மத்தின் பலனைப் பெற, கிராமப்புற பெண்களும் ஆண்களும், பழுக்காத உணவு மற்றும் உணவுகளை எடுத்துக் கொண்டு, நெருங்கத் தொடங்கினர்.
तेषु एकः वृद्धः पूजकः अपि आसीत्।	அவர்களில் ஒரு வயதான கோயில் ஊழியரும் இருந்தார்.
