विज्ञप्तेः अनुसारेण एकः विकार्यताग्रस्तः युवकः साक्षात्कारार्थम् उपस्थितः।	அறிவிப்பின்படி, ஒரு மாறக்கூடிய இளைஞர் நேர்காணலுக்கு வந்தார்.
निर्माणशालाध्यक्षः तं चारित्रिकं प्रमाणपत्रम् अग्रिमं च एकसहस्ररूप्यकधनराशिं सुरक्षारूपे अयाचत।	பட்டறை கண்காணிப்பாளர் அவரிடம் குணநலச் சான்றிதழும், முன்பணமாக ஆயிரம் ரூபாய் பாதுகாப்பு வைப்புத் தொகையும் கேட்டார்.
"युवकः अकथयत्-""मम पितुः एकः सम्बन्धी मां परिचिनोति। सः एव भवतः अपेक्षां पूरयिष्यति, मया सह कृपया चलतु तावत्।"""	"அந்த இளைஞன், ""என் தந்தையின் உறவினர் ஒருவருக்கு என்னைத் தெரியும். அவர் மட்டுமே உங்கள் எதிர்பார்ப்பை நிறைவேற்றுவார்; தயவுசெய்து என்னுடன் வாருங்கள்"" என்றார்."
निर्माणशालाध्यक्षः तथा एव अकरोत्।	கட்டுமானத் தளத்தின் கண்காணிப்பாளர் அவர் சொன்னபடியே செய்தார்.
"सम्बन्धी अकथयत् - ""तव सदाचारितां जानामि, किन्तु वाञ्छितमुद्राः किं दद्याम्? किम् अहं तव पितृव्यः?"""	"உறவினர் கூறினார்: ""உங்கள் நல்ல நடத்தை பற்றி எனக்குத் தெரியும், ஆனால் நான் விரும்பிய நாணயங்களை எப்படிக் கொடுப்பேன்? நான் உங்கள் மாமா (பித்ருவ்யா)?"""
युवकः निराशः भूत्वा स्वाञ्चलस्य आरक्षिस्थाने निर्माणशालाध्यक्षम् अनयत्।	நம்பிக்கை இழந்த இளைஞர், கட்டுமான மேற்பார்வையாளரை தனது பிராந்தியத்தின் காவல் நிலையத்திற்கு அழைத்து வந்தார்.
"तत्र आरक्षिप्रमुखः स्वापराधिसूच्यां तस्य नाम न दृष्ट्वा कथितवान् -""चल चल इतः। रूप्यकाणि किम् अत्र मिलन्ति?"""	"அங்கு, காவல்துறைத் தலைவர், குற்றவாளிகள் பட்டியலில் அவரது பெயரைக் காணவில்லை, ""இங்கிருந்து நகர்த்துங்கள், இங்கே இருந்து செல்லுங்கள்! வெள்ளி நாணயங்கள் இங்கே காணப்படுகின்றன என்று நீங்கள் நினைக்கிறீர்களா?"""
"सर्वथा निराशः निर्माणशालाध्यक्षस्य याचनां न पूरयन् युवकः स्वगृहं प्रस्थातुम् एव उद्यतः आसीत् यत् तं सः निर्माणशालाध्यक्षः अवोचत्- ""श्वः कार्यालये उपस्थाय कार्यं प्रारब्धव्यम्। त्वं परीक्षितः असि। सर्वत्र प्रकारान्तरेण तव सदाचारिता शुचिता एव च प्रमाणिता"""	"முற்றிலும் விரக்தியடைந்த இளைஞன், கட்டுமானத் தள மேற்பார்வையாளரின் கோரிக்கையை நிறைவேற்றாமல், தனது சொந்த வீட்டிற்குச் செல்லத் தயாராக இருந்தபோது,     அந்த கட்டுமானத் தள மேற்பார்வையாளர் அவரிடம் கூறினார்: ""நாளை, அலுவலகத்தில் உங்களை ஆஜராகி, வேலையைத் தொடங்க வேண்டும். நீங்கள் சோதிக்கப்பட்டீர்கள். எல்லா இடங்களிலும், வெவ்வேறு வழியில், உங்கள் நன்னடத்தை மற்றும் தூய்மை நிரூபிக்கப்பட்டுள்ளது."""
इति।	இவ்வாறு.
निर्माणशालाध्यक्षः साक्षात्कारार्थम् उपस्थितं युवकं किं याचितवान् ?	நேர்காணலுக்கு வந்திருந்த இளைஞரிடம் கட்டுமான மேற்பார்வையாளர் என்ன கேட்டார்?
युवकः तं किम् उदतरत्? कुत्र च तम् अनयत्?	அந்த இளைஞன் அவனிடம் என்ன சொன்னான்? மேலும் அவரை எங்கு அழைத்துச் சென்றார்?
सम्बन्धी युवकं किं कथितवान्?	அந்த இளைஞனிடம் உறவினர் என்ன சொன்னார்?
युवकः निर्माणशालाध्यक्षं पुनः कुत्र अनयत् सः च तं किं कथितवान्?	கட்டுமான மேற்பார்வையாளரை இளைஞர் எங்கு அழைத்துச் சென்றார், அவரிடம் என்ன சொன்னார்?
निर्माणशालाध्यक्षः युवकं किम् अोवोचत्?	கட்டுமான மேற்பார்வையாளர் இளைஞரிடம் என்ன சொன்னார்?
स्वकार्यकरणेन साफल्यम्	சொந்த காரியத்தை நிறைவேற்றுவதன் மூலம் வெற்றி.
यस्य यन्नियतं कार्यं, स एव तत् करोति चेत् । साफल्यं निश्चितं तर्हि, सर्वथा तत्र बुध्यताम् ॥	யாரோ ஒருவர் தங்களுக்கு ஒதுக்கப்பட்டதை தவறாமல் செய்தால், வெற்றி நிச்சயம்; எல்லா வழிகளிலும், இதைப் பற்றி எச்சரிக்கையாக இருங்கள்.
