दत्त्वा ततः गन्तुम् उद्यतान् एतान् राजा अवरोध्य तत्कारणम् अपृच्छत्।	[ஏதாவது] கொடுத்துவிட்டு, அவர்கள் அங்கிருந்து புறப்படும்போது அவர்களைத் தடுத்த ராஜா, காரணத்தைக் கேட்டார்.
"पुरोहितः उदतरत्- ""राजन्! नटः सावधानं कृतवान् यत् सम्प्राप्तात् आयुषः बहु अपव्ययितं, स्वल्पम् एव अवशिष्यते, ततः अपि पुनः अर्धं गतम्। अवशिष्टं तु आत्मकल्याणे उपयुज्यताम्। तद् अहम् ईश्वराराधनाय गच्छामि।"""	"பாதிரியார் பதிலளித்தார்: ""அரசே! நடிகர் தனக்கு ஒதுக்கப்பட்ட ஆயுட்காலத்தின் பெரும்பகுதியை அலட்சியமாக வீணடித்துவிட்டார். சிறிது மட்டுமே மிச்சம், அதில் பாதி கூட போய்விட்டது. எஞ்சியதை *ஆத்மானின்* (சுய) நலனுக்காக பயன்படுத்தட்டும். எனவே, நான் *ஈஸ்வர* (இறைவனை) வணங்கச் செல்கிறேன்."""
"राजकुमारी अपि उक्तवती- ""अहं कुसङ्गौ पतिता आसम्। अधुना नटेन गुरुवत् मम अपि अक्षिणी उद्घाटिते। तत् प्रायश्चित्ताय तपः तप्तुं गच्छामि।"""	"இளவரசியும் சொன்னாள்: ""நான் கெட்ட சகவாசத்தில் விழுந்தேன், இப்போது,   நடிகர் ஒரு குருவைப் போல என் கண்களைத் திறந்தார். எனவே, நான் பிராயச்சித்தத்திற்காக தவம் செய்யப் போகிறேன்."""
"राजकुमारः कथितवान्- ""तात! अहं तु कैश्चित् दुर्जनैः प्रेरितः समयतः पूर्वम् एव राज्यम् अधिग्रहीतुं भवन्तं हन्तुं विचारं कृतवान् आसम्। किन्तु इदानीं नटः माम् अपि तस्मात् महापापतः सुरक्षितवान्। अतः अहम् अपि ईश्वरम् आराधयितुं गच्छामि।"""	"இளவரசர் கூறினார்: ""அப்பா! சில பொல்லாதவர்களால் தூண்டப்பட்டு, ராஜ்யத்தை முன்கூட்டியே கைப்பற்றுவதற்காக நான் உன்னைக் கொல்ல திட்டமிட்டேன். ஆனால் இப்போது,   அந்த பெரிய பாவத்திலிருந்து நடிகர் என்னைக் காப்பாற்றினார். எனவே, நானும் *ஈஸ்வர* (இறைவனை) வணங்கச் செல்கிறேன்."""
राजा स्वयम् अपि तथा एव स्वं जीवनं निरर्थकं मन्वानः राजकुमाराय एव राज्यभारं दत्वा नटं नटीं च बहु बहु पुरस्कृत्य सपत्नीकः राजगुरुणा राजकुमार्या च सह तपः आचरितुं वनं प्रस्थितः इति।	மன்னன், தன் சொந்த வாழ்க்கையை சமமாக அர்த்தமற்றது என்று நினைத்து, ராஜ்யத்தின் பாரத்தை இளவரசனிடம் கொடுத்து, நடிகரையும் நடிகையையும் வெகுமதியாகக் கொடுத்து, தனது மனைவி, அரச ஆசான் மற்றும் இளவரசியுடன் துறவறம் செய்ய காட்டிற்குப் புறப்பட்டார்.
नटः नटीं प्रति किं वचनं कथितवान्?	நடிகர் நடிகையிடம் என்ன வார்த்தை சொன்னார்?
तद्वचनं श्रुत्वा नटनटीभ्यां कः कः किं किं दत्तवान्?	அந்த வார்த்தைகளைக் கேட்ட நடிகர் நடிகைகள் ஒவ்வொருவரும் என்ன கொடுத்தார்கள்?
नटनटीभ्यां दानस्य कारणं कः कः किं किं राजानं कथितवान्?	நடிகர்களுக்கு பரிசு வழங்குவது தொடர்பாக ஒவ்வொருவரும் ராஜாவிடம் என்ன காரணங்களைச் சொன்னார்கள்?
तदा राज किम् अकरोत्?	அப்போது அரசன் என்ன செய்தான்?
पण्डितः किं जानाति? सः ससुखं कथं प्रमोदते?	புத்திசாலிக்கு என்ன தெரியும்? அவர் எப்படி மகிழ்ச்சியுடன் மகிழ்கிறார்?
विश्वासघातुकः नरकं याति	ஒரு துரோகி நரகத்திற்கு செல்கிறான்.
लवणं भक्षितं यस्य, तद्विश्वासो न हन्यताम्। विश्वासघातकर्ता यो, नरकं सोऽधिगच्छति॥	எவனுடைய உப்பை உண்டோ அவனுடைய நம்பிக்கைக்கு துரோகம் செய்யக்கூடாது. நம்பிக்கை துரோகம் செய்பவன் நரகத்திற்கு செல்கிறான்.
चन्द्रधरः श्रेष्ठिरामदासस्य गृहे कर्मचारी आसीत्।	சந்திரதாரா என்பவர் வணிகர் ராமதாசனின் வீட்டில் பணியாளராக இருந்தார்.
केनापि कारणेन ततः रुष्टः सः सेवां त्यक्त्वा निर्गतः।	சில காரணங்களால், கோபமடைந்த அவர், தனது சேவையை விட்டு வெளியேறினார்.
