द्वितीयः अपि हरिणवत् उत्प्लुत्य तं कण्टकराशिम् उल्लङ्घितवान्।	இரண்டாமவனும், ஒரு மான் போல, குதித்து, அந்த முள் குவியலின் மீது பாய்ந்தது.
किन्तु तृतीयः तु एवं न कृत्वा प्रत्येकं कण्टकं सञ्चित्य सञ्चित्य सम्पूर्णं मार्गं निष्कण्टकं कृतवान्, येन अन्येषां पथिकानां ते कण्टकाः कष्टदायिनः न भवेयुः।	ஆனால் மூன்றாவது, அப்படிச் செய்யாமல், ஒவ்வொரு முட்களையும் தனித்தனியாகக் கூட்டிச் சேகரித்து, அந்த முட்கள் மற்ற பயணிகளுக்கு வேதனையாக இருக்கக்கூடாது என்பதற்காக, முழு பாதையையும் முட்கள் இல்லாமல் ஆக்கினார்.
तेषां पृष्ठे पृष्ठे आगच्छन् तैः च शिष्यैः अदृश्यमानः आचार्यः इदं सर्वम् अपश्यत्‌।	அவர்களுக்குப் பின்னால், அவர்களுக்குப் பின்னால், அந்த சீடர்களால் பார்க்கப்படாத ஆசிரியர் வந்து, இதையெல்லாம் பார்த்தார்.
तान् सर्वान् निरोध्य 'तृतीयः व्यवहारिकशिक्षायाम् उत्तीर्णः'	அவர்கள் அனைவரையும் கட்டுப்படுத்தி, '[அவர்] நடைமுறைப் பயிற்சியில் மூன்றாம் [நிலை] தேர்ச்சி பெற்றார்.'
इति उद्घोष्य तं गृहं प्रेषितवान्, परम् अन्यद्वयं तु परीक्षायाम् असफलं मत्वा गुरुकुले एव स्थातुम् आदिशत् इति।	இவ்வாறு அறிவித்துவிட்டு, அவரை வீட்டுக்கு அனுப்பினார், ஆனால் மற்ற இருவர் தேர்வில் தோல்வியடைந்ததால், அவர்களை ஆசிரியர் வீட்டில் (குருகுலத்தில்) தங்கும்படி கட்டளையிட்டார்.
आचार्यः गृहं गन्तुं शिष्यत्रयं किम् अन्वमन्यत ?	மூன்று சீடர்களையும் வீட்டிற்குச் செல்ல ஆசிரியர் ஏன் அனுமதித்தார்?
कण्टकराशिं दृष्ट्वा शिष्यत्रयं किं कृतवत् ?	முட்கள் குவியலைப் பார்த்த மூன்று சீடர்களும் என்ன செய்தார்கள்?
आचार्यः तान् निरोध्य किम् उदघोषयत् आदिशत् च ?	அவர்களைக் கட்டுப்படுத்தி, ஆசிரியர் என்ன அறிவித்து கட்டளையிட்டார்?
पूर्वं गुरुजनाः किं परीक्षन्ते स्म ?	முன்னாள் ஆசிரியர்கள் என்ன ஆய்வு செய்தனர்?
जीवने वैफल्यं कः न प्राप्तं करोति ?	வாழ்க்கையில் விரக்தியை ஏற்படுத்தாதவர் யார்?
मनोविनोदः अपि आवश्यकः	மன பொழுது போக்கும் அவசியம்.
चर्चा मनोविनोदार्थं, कृता किं न सुखप्रदा? । नानाकार्यसमुद्विग्नो, विश्राम्यति यतो जनः ॥	பொழுதுபோக்கிற்காக மேற்கொள்ளப்படும் விவாதம், மகிழ்ச்சிக்கான ஆதாரம் இல்லையா? ஏனென்றால், பல்வேறு பணிகளால் கிளர்ந்தெழுந்த ஒருவர் (நாநாகார்யசமுத்விக்ன:) அதில் ஓய்வைக் காண்கிறார்.
एकस्मिन् दिने सायङ्‌काले गुडं क्रेतुं पत्नी स्वपतिम् आपणे प्रेषितवती।	ஒரு நாள் மாலையில், ஒரு மனைவி தன் கணவனை சர்க்கரை (*guḍa*) வாங்க சந்தைக்கு அனுப்பினாள்.
तं केशवशास्त्रिनाम्ना परिचिन्वन्ति स्म सर्वे।	அவரை கேசவசாஸ்திரி என்ற பெயரில் அனைவரும் அறிந்தனர்.
सः एकां विपणिं प्राप्तः।	அவர் ஒரு சந்தைக்கு வந்தார்.
तत्र पुत्रस्थाने तस्य पिता विक्रयिकः आसीत्।	அங்கு, ஒரு மகனின் இடத்தில், அவரது தந்தை ஒரு விற்பனையாளராக இருந்தார்.
वयसा वृद्धः अपि सः विनोदप्रियः आसीत्।	வயது முதிர்ந்தவராக இருந்தாலும், கேளிக்கைகளில் ஆர்வம் கொண்டிருந்தார். (வயசா விருத்த அபி சঃ வினோதப்ரியঃ ஆசித்).
केशवशास्त्री तं गुडस्य भावम् अपृच्छत्।	கேசவசாஸ்திரி அவரிடம் வெல்லப்பாகு விலையைக் கேட்டார்.
"सः तत्कालम् एव तं प्रत्यवदत्- ""गुडस्य भावः '"	"அவர் உடனடியாக அவருக்குப் பதிலளித்தார்: ""குடா* (சுத்திகரிக்கப்படாத சர்க்கரை) விலை..."""
गुडत्वं' '	நன்மை.
"गुडता' च।"""	மற்றும் நன்மை.
तत्र उपस्थिताः अन्ये ग्राहकाः तु अस्य आशयं नैव अबुध्यन्त।	ஆனால் அங்கு வந்திருந்த மற்ற பார்வையாளர்களுக்கு அவருடைய எண்ணம் புரியவில்லை.
परन्तु केशवशास्त्रिणः यः आनन्दः उद्भूतः ब्रह्मानन्दसहोदरसदृशः, सः मूकस्य कृते गुडस्वादवर्णनम् इव आसीत्।	ஆனால் கேசவ சாஸ்திரியில் எழுந்த ஆனந்தம், பிரம்மனின் பேரின்பம் போன்றது, ஒரு ஊமை மனிதனுக்கு சர்க்கரையின் சுவையை விவரிப்பது போல் இருந்தது.
अन्ते असौ विक्रयिकम् अभिनन्द्य वाञ्छितं गुडम् आदाय गृहं प्रत्यागत्य पत्नीहस्ते समर्पितवान् इति।	முடிவில், அவர் விற்பனையாளரைப் பாராட்டினார், விரும்பிய வெல்லப்பாகுகளை எடுத்துக் கொண்டு, வீட்டிற்குத் திரும்பி, மனைவியிடம் ஒப்படைத்தார்.
पत्नी केशवशास्त्रिणं किं कर्तुं प्रेष्तवती?	மனைவி கேசவ சாஸ்திரியை என்ன செய்ய அனுப்பினார்?
केशवशास्त्री विक्रयिकं किम् अपृच्छत्?	கேசவ சாஸ்திரி விற்பனையாளரிடம் என்ன கேட்டார்?
विक्रयिकः केषवशास्त्रिणं किम् उदतरत्?	விற்பனையாளர் கேசவ சாஸ்திரியிடம் என்ன வசூலித்தார்?
विक्रयिकस्य उत्तरेण केशवशास्त्री कीदृशम् आनन्दम् अनुभूतवान्?	விற்பனையாளரின் பதிலில் கேசவசாஸ்திரி என்ன வகையான மகிழ்ச்சியை அனுபவித்தார்?
मनोविनोदचर्चया किं भवति?	பொழுதுபோக்கிற்காக நடந்த விவாதத்தின் முடிவு என்ன?
सद्यः कुर्यात् विचारितम्	நினைத்ததை உடனே செய்ய வேண்டும்.
चित्तं स्थिरं न कस्यापि, किं कुर्वीत कदा जनः। अतः कार्यो विलम्बो न, परिणेतुं स्वचिन्तितम्॥	யாருடைய மனமும் நிலையானது அல்ல; ஒரு நபர் என்ன செய்வார், எப்போது? எனவே, நீங்கள் நினைத்தவரை திருமணம் செய்வதில் தாமதம் கூடாது.
आसीत् एकः वृद्धपुरुषः।	முதியவர் ஒருவர் இருந்தார்.
तस्य तरुणं पुत्रं हत्वा चौरः पलायितः।	சிறுவனைக் கொன்றுவிட்டு திருடன் தப்பியோடினான்.
तं निग्रहीतुम् आरक्षिणः उद्यताः अभवन्।	காவலர்கள் அவரைப் பிடிக்கத் தயாராக இருந்தனர்.
निग्रहणभयात् चौरः इतस्ततः पलायमानः तस्य एव वृद्धपुरुषस्य गृहद्वारि आगत्य मूर्छितः न्यपतत्।	பிடிப்புக்கு பயந்து, திருடன், அங்கும் இங்கும் ஓடி, அந்த முதியவரின் வீட்டு வாசலில் வந்து மயங்கி விழுந்தான்.
वृद्धः दयालुः आसीत्।	பெரியவர் இரக்க குணம் கொண்டவர்.
सः तं स्वपुत्रघातिनं परिचितवान् अपि।	அவர் தனது சொந்த மகனைக் கொன்றவர் என்றாலும், அவர் அவரை அடையாளம் கண்டுகொண்டார்.
परन्तु आतिथ्यधर्मेण प्रेरितः सः तम् उत्थाप्य अन्तः अनयत्, यावत् सः पूर्णरूपेण स्वस्थः सबलः च न अभवत्, तावत् तं सः सम्यक् उपचरितवान् अपि।	இருப்பினும், விருந்தோம்பல் கடமையால் தூண்டப்பட்ட அவர், அவரை எழுப்பி உள்ளே அழைத்து வந்தார். அவர் முற்றிலும் ஆரோக்கியமாகவும் வலுவாகவும் இருக்கும் வரை, அவர் அவரை நன்றாக கவனித்துக் கொண்டார்.
"स्वस्थे सबले च सञ्जाते तं कथितवान् - ""गृहाण, मदीयम् इमम् उष्ट्रम्। गच्छ अनेन द्रुततरम् एव सुदूरदेशे। घण्टाद्वयस्य समयं ते ददामि। त्वं मम पुत्रं हतवान्। अहम् अपि त्वां हनिष्यामि उत निग्राहयिष्यामि। मया एकः आतिथ्यधर्मः पालितः। अधुना अन्यः पुत्रहत्याप्रतिशोधग्रहणधर्मः पालनीयः अवशिष्यते। तत् त्वम् अिविलम्बम् एव, द्रुततरम् एव च इतः मम दृष्टितः सुदूरे पलायस्व।"""	"அவர் ஆரோக்கியமாகவும் வலுவாகவும் இருந்தபோது அவரிடம் கூறினார்: ""என்னுடைய இந்த ஒட்டகத்தை வெகு சீக்கிரம் கொண்டு போ, தூர தேசத்திற்குச் செல்லுங்கள். நான் உங்களுக்கு இரண்டு மணி நேரம் அவகாசம் தருகிறேன். என் மகனைக் கொன்றுவிட்டீர்கள். நானும் உன்னைக் கொன்று விடுவேன் அல்லது உன்னைக் கைது செய்கிறேன். நான் விருந்தோம்பல் கடமை ஒன்றைக் கடைப்பிடித்தேன். இப்போது மற்றொரு கடமை கவனிக்கப்பட வேண்டும்: என் மகனைக் கொன்றதற்குப் பழிவாங்குவது. எனவே, தாமதமின்றி விரைவாக வெளியேறவும்."""
चौरः वृद्धस्य आतिथ्येन अनुगृहीतः अपि प्राणभयात् तदादिष्टम् एव तस्य पादयोः धूलिं मस्तके संयोज्य पालितवान् इति।	முதியவரின் விருந்தோம்பலுக்குத் திருடன் கடமைப்பட்டாலும், உயிருக்குப் பயந்து, அவர் சொன்னதைக் கடைப்பிடித்து, கால் தூசியைத் தலையில் போட்டுவிட்டு, தப்பி ஓடினான்.
चौरः कस्य पुत्रं अमारयत्?	யாருடைய மகனைக் கொன்றான் திருடன்?
वृद्धः चौरेण सह कीदृशं व्यवहारम् अकरोत्?	முதியவர் திருடனிடம் எப்படி நடந்து கொண்டார்?
यदि चौरः वृद्धस्य कथनं न अकरिष्यत् तर्हि तस्य का स्थितिः अभविष्यत्?	திருடன் முதியவரின் வார்த்தைகளுக்கு செவிசாய்க்கவில்லை என்றால், அவரது நிலைமை என்னவாகியிருக்கும்?
कार्ये विलम्बकरणस्य कः परिणामः भवति?	விளைவை (அல்லது செயலை) தாமதப்படுத்துவதன் விளைவு என்ன?
इयं कथा किं कर्तुं प्रेरणां ददाति?	இந்தக் கதை என்ன உத்வேகத்தை அளிக்கிறது?
कामक्रोधादिशून्यः प्रमोदते	ஆசை, கோபம் போன்றவற்றிலிருந்து விடுபட்டு மகிழ்ச்சி அடைகிறான்.
कामक्रोधादयो यस्य, मृता बन्धुजनाः समे । एकाकी स ततः शून्यः, प्रशान्तो मोदते सदा ॥	எவருடைய ஆசை, கோபம் மற்றும் பல [இறந்த], மற்றும் உறவினர்கள் அனைவரும் இறந்துவிட்டார்களோ, அவர் தனிமையில் இருக்கிறார், எனவே வெற்றிடமானவர் (śūnya); [அவர்] அமைதியானவர், எப்பொழுதும் மகிழ்ச்சியடைகிறார்.
आसीत् एकः कषायवस्त्रधारी संन्यासी।	காவி வஸ்திரம் அணிந்த ஒரு துறவி இருந்தார்.
एकदा सः कृष्णवस्त्रं परिधाय भिक्षार्थम् एकस्य गृहस्थस्य आवासं प्राप्तः।	ஒருமுறை, அவர், கருப்பு ஆடைகளை அணிந்து, ஒரு குறிப்பிட்ட வீட்டுக்காரரின் வீட்டிற்கு பிச்சைக்காக வந்தார்.
"तत्र तथा परम्पराविपरीतं वस्त्रधारिणं संन्यासिनं दृष्ट्वा गृहस्थः पृष्टवान्- ""अद्य कृष्णवस्त्रधारणे किं प्रयोजनम् ?"""	"அங்கே, ஒரு துறவியர் வழக்கத்திற்கு மாறாக ஆடை அணிவதைக் கண்ட வீட்டுக்காரர், ""இன்று கறுப்பு ஆடை அணிவதன் நோக்கம் என்ன?"""
"संन्यासी उदतरत्- ""हे पुण्यात्मन् ! मम कामक्रोधादयः बन्धुजनाः मृताः। तेषां वियोगे एव शोकप्रकाशनाय मया इदं कृष्णवस्त्रं धृतम्।"""	"துறந்தவர் பதிலளித்தார்: ""ஓ அறம்சார்ந்தவரே! என் உறவினர்கள், ஆசை, கோபம், முதலியன இறந்துவிட்டார்கள். அவர்கள் பிரிந்ததற்காக வருத்தம் தெரிவிக்கவே நான் இந்த கருப்பு ஆடையை அணிந்தேன்."""
गृहस्थः तस्मै भिक्षां न दत्वा तं स्वपुत्रद्वारा सतिरस्कारं बहिर्निर्गमयत्।	வீட்டுக்காரர், அவருக்குப் பிச்சை கொடுக்காமல், தன் மகனாலேயே இகழ்ச்சியுடன் அவரைத் துரத்திவிட்டார்.
किन्तु कियद्दूरं गतं तं पुनः आहूय पूर्ववत् एव सताडनं निरगमयत्।	ஆனால் சிறிது தூரம் சென்ற பிறகு மீண்டும் அவரை அழைத்து பழையபடி அடித்து விரட்டினார்.
एवं सः 10-20 वारं कृतवान्।	இவ்வாறு, அவர் 10-20 முறை செய்தார்.
अन्ते तस्य क्रोधहीनतां प्रशान्ततां च दृष्ट्वा तस्य चरणयोः निपत्य स्वधृष्टतायाः कृते वारं वारं ततः क्षमाम् अयाचत, तदीयां सहिष्णुतां च बहु बहु कीर्तयितुं प्रवृत्तः।	இறுதியில், அவரது கோபமின்மை மற்றும் அவரது அமைதியைக் கண்ட அவர், அவர் காலில் விழுந்து, அவரது துடுக்குத்தனத்திற்காக பலமுறை மன்னிப்புக் கேட்டு, அவரது பொறுமையைப் பெரிதும் பாராட்டினார்.
"किन्तु संन्यासी तं निवारयन् केवलम् इदम् एव अकथयत् ""प्रशंसायोग्यः तु सः कुक्कुरः अस्ति, यः वारं वारं अपमानितः प्रताडितः अपि लक्ष्यप्राप्तिं यावत् न विरमति। अहं तु शान्तस्वभावस्य तस्य अग्रे अस्मि एव कः ? माम् एवं कीर्तयित्वा मम अभिमानं न जागरयतु न च मां नरकगामिनम् एव करोतु"""	"ஆனால் *சன்யாசி*, துறந்து, அவரைத் தடுத்து, இதை மட்டும் சொன்னாள்: ""அந்த நாய் பாராட்டுக்குரியது, பலமுறை அவமதித்தும், அடித்தாலும், இலக்கை அடையும் வரை ஓயாது. ஆனால், அமைதியான சுபாவமுள்ள அவருக்கு முன் நான் யார்? என்னைப் புகழ்ந்து என் பெருமையை எழுப்ப வேண்டாம், அவர் என்னைப் போகச் செய்ய வேண்டாம்."""
इति।	இவ்வாறு.
गृहस्थः संन्यासिनं किम् अपृच्छत् ?	துறந்தவரிடம் வீட்டுக்காரர் என்ன கேட்டார்?
संन्यासी किम् उत्तरं दत्तवान् ?	துறந்தவர் என்ன பதில் சொன்னார்?
गृहस्थः - वारं संन्यासिनं गृहात् सताडनं किं निरगमयत् ?	வீட்டுக்காரர் துறந்தவரை அடித்து வீட்டை விட்டு விரட்டியது ஏன்?
संन्यासी प्रशंसायोग्यं कं निर्दिष्टवान् ?	துறந்தவர் யாரைப் புகழ்வதற்குத் தகுதியானவர் என்று குறிப்பிட்டார்?
कः सदा प्रशान्तः मोदते ?	எப்போதும் அமைதியாக இருப்பதில் யார் மகிழ்ச்சி அடைகிறார்கள்?
शान्तिप्रेमस्थितौ लक्ष्मीः	லட்சுமி அமைதி மற்றும் அன்பின் நிலையில் ஸ்தாபிக்கப்படுகிறாள்.
यत्र शान्तिस्तथा प्रेम, तत्र लक्ष्मीस्थितिः सदा। सद्वेषः कलहो यत्र, तत्र दारिद्र्यसंस्थितिः॥	எங்கே அமைதியும் அன்பும் இருக்கிறதோ, அங்கே லக்ஷ்மி (செல்வத்தின் தெய்வம்) எப்போதும் வசிக்கிறாள். குரோதமும் சண்டையும் எங்கே இருக்கிறதோ அங்கே வறுமையே குடியிருக்கும்.
"एकदा श्रेष्ठिनः रामधनस्यस्वप्ने आगत्य दरिद्रता कथितवती- ""श्रेष्ठिन्! लक्ष्मीः तव गृहे बहुवर्षाणि वासं कृतवती। तस्याः छत्रच्छायायां तिष्ठिता सपरिवारेण त्वया असीमः आनन्दः उपभुक्तः। किन्तु समयः सदा एकसमानः न तिष्ठति। लक्ष्म्याः स्थाने अधुना अहं वासं करिष्यामि। परम् इतः पूर्वं त्वम् एकं यथेच्छं वरं मत्तः ग्रहीतुम् अर्हसि।"""	"ஒருமுறை, செல்வந்தரான ராமதானாவுக்குக் கனவில் ஏழ்மை வந்து, ""ஐயோ செல்வந்தனே! லட்சுமி உன் வீட்டில் பல வருடங்களாகத் தங்கியிருக்கிறாள். நீயும், உன் குடும்பத்தாரும், அவளது பாதுகாப்பு நிழலில் வசிப்பதால், எல்லையில்லா ஆனந்தத்தை அனுபவித்துவிட்டாய். ஆனால் காலம் மாறாது. இப்போது,   லக்ஷ்மிக்குப் பதிலாக, நீ என்னைப் போல, என்னைப் பெற விரும்புவாய்."""
"स्वप्ने एव श्रेष्ठी ताम् उदतरत्- ""यदि एवं, तर्हि अहं प्रकृतिनियमाग्रे किं कर्तुं शक्नोमि? किन्तु यत् किम् अपि करोमि, तत् गृहस्य समस्तानां सदस्यानां सहमत्या एव करोमि, तत् गृहस्य समस्तानां सदस्यानां सहमत्या एव करोमि। अतः वरविषये अपि तेषाम् एव सहमतिं गृहीत्वा कथयिष्यामि। तावत् मे कृपया समयं देहि।"""	"ஒரு கனவில், வணிகர் அவளிடம் சொன்னார்: ""அப்படியானால், இயற்கையின் விதிக்கு எதிராக நான் என்ன செய்ய முடியும்? ஆனால் நான் என்ன செய்தாலும், வீட்டு உறுப்பினர்கள் அனைவரின் சம்மதத்துடன், எல்லா உறுப்பினர்களின் சம்மதத்துடன் அதைச் செய்கிறேன். எனவே, மாப்பிள்ளை தேர்வு பற்றி, நான் அவர்களின் சம்மதத்தைப் பெற்று, பின்னர் உங்களுக்குச் சொல்கிறேன். அதுவரை, தயவுசெய்து எனக்கு நேரம் கொடுங்கள்."""
दरिद्रता तथा स्वीकृतवती।	அவள் வறுமையை (தரித்ரா) ஏற்றுக்கொண்டாள்.
अन्यस्मिन् दिने प्रातः श्रेष्ठी सर्वान् अपि सदस्यान् दरिद्रतायाः समस्तां घटनां श्रावयित्वा वरविषये अपृच्छत्।	மற்றொரு நாள், காலையில், வணிகர், அனைத்து உறுப்பினர்களிடமும் வறுமையின் முழு சம்பவத்தையும் சொல்லிவிட்டு, மணமகனைப் பற்றி விசாரித்தார்.
