किन्तु दैवयोगात् तदा अर्जुनस्य बाणेन विच्छिन्ना बृहती गुर्वी गजघण्टा निपत्य तान् अण्डाम् आच्छादयत्।	ஆனால் விதியின் தாக்கத்தால், ஒரு பெரிய, கனமான யானை மணி, அர்ஜுனனின் அம்பினால் துண்டிக்கப்பட்டு, அந்த முட்டைகளை மூடிக்கொண்டது.
यथासमयं तत्र अण्डेभ्यः चत्वारः शावकाः निःसृताः।	சரியான நேரத்தில், நான்கு இளம் பறவைகள் அங்குள்ள முட்டைகளிலிருந்து வெளிப்பட்டன.
अनाथाः ते कञ्चित् कालम् एवम् एव विना आहारं स्थिताः।	சில காலம் இப்படியே உணவின்றி ஆதரவற்று தவித்தனர்.
युद्धे समाप्ते तेन मार्गेण शिष्यैः सह गच्छता शमीकेन ऋषिणा तेषां शावकानां करुणक्रन्दनम् आकर्ण्य 'कुतः एतद्? ज्ञायताम् इदम्'	"போர் முடிந்ததும், ஷாமிக முனிவர், தம் சீடர்களுடன் அந்தப் பாதையில் செல்லும்போது,   அந்த இளம் விலங்குகளின் பரிதாபமான அழுகுரல்களைக் கேட்டு, ""இது எங்கிருந்து வருகிறது? அதைத் தெரியப்படுத்துங்கள்!"""
इति गुरुणा आदिष्टाः शिष्याः क्रन्दनम् अनुसरन्तः घण्टायाः अधः शावकान् दृष्ट्वा गुरुदेवम् अदर्शयन्।	இவ்வாறு தங்கள் ஆசிரியரின் அறிவுறுத்தலின் பேரில், மாணவர்கள், அழுகை சத்தத்தைத் தொடர்ந்து, குட்டிகளை மணியின் அடியில் பார்த்து, தங்கள் மதிப்பிற்குரிய ஆசிரியரிடம் காண்பித்தனர்.
कारुणिकः शमीकः 'सत्त्ववन्तः आयुष्मन्तः च इमे'	"இரக்கமுள்ள ஷாமிகா [சிந்தனை], ""இந்த உயிரினங்கள் *சத்வா* மற்றும் நீண்ட ஆயுள் கொண்டவை (āyuṣmantaḥ)."""
इति उक्त्वा तान् स्वाश्रमे आनीय यथोचिताहारपानप्रदानादिना अपोषयत्।	இப்படிச் சொல்லி, அவர்களைத் தன் துறவறத்திற்கு அழைத்து வந்து, அவர்களுக்குத் தகுந்த உணவு, பானங்கள் மற்றும் பிற பொருட்களைக் கொடுத்து ஊட்டினார்.
यथासमयं जातपक्षाः ते अकस्मात् एकस्मिन् दिने उदडीयन्त।	நேரம் சரியாகி, அவற்றின் சிறகுகள் வளர்ந்தபோது,   திடீரென்று ஒரு நாள் பறந்து சென்றன.
ते एव केषुचित् मासेषु परावृत्य आत्मानं परिचाययन्तः शमीकम् ऋषिं प्रणम्य मनुष्यवाचा तं प्रति स्वीयां कृतज्ञतां भूरिभूरि निवेदितवन्तः।	சில மாதங்களுக்குப் பிறகு, திரும்பி வந்து தங்களை அறிமுகப்படுத்திக் கொண்டு, அவர்கள் ஷாமிகா முனிவரை வணங்கி, மனிதப் பேச்சில், மீண்டும் மீண்டும் அவருக்கு நன்றியைத் தெரிவித்தனர்.
सर्वेषु साश्चर्यं पश्यत्सु स्वपरिचयः तैः एवं दत्तः यत् वयं पूर्वजन्मनि योगिराजस्य सुकृषस्य मुनेः आत्मजाः आस्म।	"அனைவரும் ஆச்சரியத்துடன் பார்த்துக் கொண்டிருந்தபோது,   அவர்கள் தங்களை இவ்வாறு அறிமுகப்படுத்திக் கொண்டனர்: ""எங்கள் முந்தைய வாழ்க்கையில், நாங்கள் யோகிகளின் அரசரான சுக்ருஷ முனிவரின் மகன்கள்."""
पित्रा अभिशप्ताः इमाम् अधमां गृध्रयोनिं प्राप्तवन्तः।	தந்தையால் சபிக்கப்பட்ட அவர்கள், கழுகுகளாக இருக்கும் இந்த மோசமான நிலையை அடைந்தனர்.
अभिशापहेतुः अयम् एव यत् एकदा कश्चित् त्रुटितपक्षः मुमूर्षुः गृध्रः अस्माकं पितुः उत्सङ्गे निपतितः।	சாபத்திற்குக் காரணம் இதுதான்: ஒருமுறை ஒரு கழுகு, சிறகுகள் உடைந்து இறக்கத் தயாராக இருந்தது, எங்கள் தந்தையின் மடியில் விழுந்தது.
कतिचनदिनेभ्यः क्षुधितं तं स्वीयं यथेच्छम् आहारं निर्देष्टुं सः कथितवान्।	சில நாட்களுக்குப் பிறகு, அவர் பசித்தவரிடம் அவர் விரும்பிய உணவைக் குறிப்பிடச் சொன்னார்.
गृध्रः तु मनुष्यस्य सद्यस्कं मांसं भक्षितुम् इच्छाम् अभिव्यक्तवान्।	கழுகு மனிதனின் புதிய சதையை உண்ண தனது விருப்பத்தை வெளிப்படுத்தியது.
तदा पिता अस्मान् तस्य इच्छां स्वशरीरदानेन पूरयितुम् आदिशत्।	அப்போது,   எங்கள் உடல்களை தானம் செய்து அவரது ஆசையை நிறைவேற்றும்படி என் தந்தை உத்தரவிட்டார்.
परन्तु वयं तस्य आदेशं न्यक्कृतवन्तः।	ஆனால் நாங்கள் அவருடைய கட்டளையை நிராகரித்தோம்.
अनेन अभिरुष्टः पिता अस्मान् अभिशप्तवान् यत् यूयम् अपि गृध्राः एव भवत।	"இதனால் கோபமடைந்த தந்தை, ""நீங்களும் கழுகுகள் ஆகட்டும்"" என்று எங்களை சபித்தார்."
ततः आत्मानम् एव सः गृध्राय दातुं यदा प्रवृत्तः, तदा 'अहं जीवितव्यक्तेः मांसं न भक्षामि'	"பின்னர், அவர் கழுகுக்கு தன்னைக் கொடுக்க முற்பட்டபோது,   [கழுகு,] ""நான் உயிரினங்களின் இறைச்சியை உண்பதில்லை."""
इति गृध्रः अकथयत्।	இவ்வாறு, கழுகு பேசினார்.
इदम् आकर्ण्य 'अहं प्राणान् आयम्य म्रिये, त्वं तदा मां भक्षय'	"இதைக் கேட்டவுடன், ""நான் என் உயிர் மூச்சை அடக்கிக்கொண்டு இறந்துவிடுவேன்; பிறகு நீங்கள் என்னை உண்ணலாம்."""
इति उक्तवान्।	இவ்வாறு அவர் கூறினார்.
तदा सः गृध्रः देवेन्द्ररूपे आविर्भूय तस्य त्यागं बहु बहु प्रशंसितवान् तथा अस्मभ्यं दत्तं शापं परावर्तयितुम् अपि तं साग्रहं न्यवेदयत्।	அப்போது அந்த கழுகு, தேவர்களின் அதிபதியான (தேவேந்திரன்) சக்ர வடிவில் தோன்றி, அவனது பெருந்தன்மையை வெகுவாகப் பாராட்டி, நமக்குக் கொடுக்கப்பட்ட சாபத்தையும் திரும்பப் பெறும்படி வேண்டினான்.
शापः तु सर्वथा अपरावर्तनीयः, किन्तु एषां ज्ञानं मनुष्यवाणी च यथावत् स्थास्यति, शापमोक्षः अपि तपोनुष्ठानेन एव भविता'	எவ்வாறாயினும், சாபம் முற்றிலும் மாற்ற முடியாதது, ஆனால் அவர்களின் அறிவும் மனித பேச்சும் முன்பு போலவே இருக்கும், மேலும் சாபத்திலிருந்து விடுபடுவது சந்நியாசத்தின் (தபஸ்) செயல்பாட்டின் மூலம் மட்டுமே வரும்.
इति देवेन्द्रं स उदतरत्।	இவ்வாறு அவர் தேவேந்திரனுக்கு பதிலளித்தார்.
तद् इदानिं तपोद्वारा श्रीहरिम् एव प्रासादयितुं हिमगिरिशिखरं वयं प्रयामः, इति उक्त्वा शमीकम् ऋषिं प्रणम्य ते यथा आगताः तथा एव हरिनाम उच्चारयन्तः युदपद् एव उड्डीनाः इति।	எனவே, இப்போது,   துறவறத்தின் மூலம், ஸ்ரீ ஹரியையே சாந்தப்படுத்த இமயமலையின் உச்சிக்குச் செல்வோம். இதைச் சொல்லிவிட்டு, ஷாமிக முனிவரை வணங்கிவிட்டு, அவர்கள் வந்தவாறே, ஹரியின் நாமத்தை உச்சரித்து, ஆகாயத்தில் பறந்தார்கள்.
शमीकः ऋषिः शिष्यान् किम् आदिशत् ?	ஷாமிகா முனிவர் தன் சீடர்களுக்கு என்ன கட்டளையிட்டார்?
शिष्याः किम् अकुर्वन् ?	மாணவர்கள் என்ன செய்தார்கள்?
